"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40"
"20" 10.3387305053927 2.10432878847956 2.4966765732997 8.13347710562221 11.1520612773836 17.3407548086146 4.78487488716108 13.7201428700821 14.7117852656441 1.6056412939332 39.8435533286715 179.672915535833 23.0089529907747 284.49708875404 20.3324571977843 352.019861670576 431.194349538229 306.313199383905 1417.76606047072 561.0209826759 1561.11195038866 339.064179226504 775.968477860486 229.501361423418 436.532746867914 4301.14130718807 3658.80239255186 1817.74022657745 2138.25451646158 430.77157909109 592.916478353812 2560.92718180044 3748.06272150524 1430.04091071045 588.109641574924 1833.23187449717 482.871591844966 303.631443479189 714.811550336956 3887.10276170831
"21" 67.0120621260719 3.52872702166557 2.7624691342095 30.1807111036611 72.4249332316966 20.1827638835039 7.26184318838214 21.0432391817505 4.11908837366391 23.4799320099206 136.277840370223 97.9144918461353 733.393009548915 1645.33024599673 1163.58911192254 8201.81572831311 3955.18339129798 877.667491881536 8227.90309327176 1958.82212224942 451.553427211921 1217.34134580569 1965.64261967463 178.853215240249 2409.99285649313 4655.52001849921 462.158185039639 712.130127796804 4108.07802132301 5919.57787793503 903.521319393193 522.420534946308 3441.53380742321 3431.97572282867 5669.32798510295 4699.55539164736 7088.19163367503 1797.46310073912 5564.30959481965 2667.57719213328
"22" 22.9625975980873 2.51164103636333 5.24435237223696 2.67595884215252 2.21451042925393 43.6895919492712 13.8026947640041 20.2060071570823 3.46009797824518 8.97596434321252 14.5482816206689 23.2193037379652 129.746664280137 326.785425437769 226.932283137928 473.104801406733 1045.50440995509 366.807950098498 1148.34205593393 874.711903536467 690.226517214906 1270.91103915099 3897.14832474751 778.494743147356 728.858989495447 573.134000042775 100.656041673899 1184.18385927809 1450.87934748612 1130.00817165518 6570.32596327035 673.096674973452 557.883482337965 2922.50922421643 336.954220111463 357.217977205267 1198.56120758515 2194.11680011023 224.181875108594 4725.31534958854
"23" 0.556665922788636 0.51261018569535 1.06443387205402 1.10692186981371 0.698172503120083 0.439973722326912 0.750951936352716 2.0194505554424 3.27985789005116 -0.0146850738890646 13.210197515581 7.31445242053342 14.9641279161148 134.832352630072 182.913848473364 67.8637754811174 329.387395893784 246.674365849225 257.002741197768 335.000161565056 140.369015632561 426.241279546132 119.733036454715 316.36720203225 102.326870529336 46.4383972811877 91.5236515364811 170.591998109743 52.0398824667909 131.220668595378 58.782737857107 1109.83665836085 28.3872294621157 62.6393132319414 39.3236541646483 18.2707407541921 963.629603807755 70.0594020285166 425.017297260711 59.4321690192152
"24" 12.195143552933 2.30187642252873 2.46215130941865 4.07598152215328 0.286990314427989 12.0837462942554 2.52688516633465 6.41919236725519 2.58243298264916 0.567824597641229 17.8091179109396 25.2147934823177 142.923718284082 188.964201445563 285.229609067689 1345.54607303826 558.289071405158 422.773388765253 1786.82038399353 807.610026000957 130.309328134127 126.987192497333 1281.70420963183 690.68399660561 1308.47097461862 118.925258326065 972.543145961719 106.828178183959 575.510957926548 98.3937564147103 320.137988236342 296.840358934248 164.309214543093 211.649363786431 475.811336362151 216.029398528261 797.503464985864 815.747076407597 364.908272406597 1819.93158997903
"25" 4.42637824114597 2.1743207498886 1.48802651768788 2.43672973785142 0.953586540405601 4.03138603810392 0.476785611771064 3.38732062553927 0.984165119590247 4.63724716183225 158.165568435724 51.3448341948181 300.005075978922 56.9397869356954 532.306707283797 310.739258126044 163.528472297772 109.07378913352 845.72578920461 2164.333069153 183.717484410745 393.716217982189 280.524590159034 159.753371672696 2088.31004386869 1064.0261358396 315.442921200789 1677.82534336134 279.687847264184 195.353622418323 527.40090029583 314.164433730875 730.33881442135 1917.64857491842 813.102687855783 1088.51839155774 505.581343006074 158.312813835389 1397.78750749175 108.220388399203
"26" 0.468317554389406 0.117333960718335 1.7506627457166 0.477949852388157 -0.114643820096103 2.29042008215239 0.546059698677585 0.0208527943926797 -0.135416944080298 -0.189986301704914 2.75603216943324 4.89061358487632 35.9379185604948 20.5946729801144 231.871756729139 130.020455763076 154.550005543834 139.590422482792 83.1979696871502 161.577146457962 137.805161234328 111.962814473422 85.9392291448577 45.3000977972516 30.2169865157847 193.331041061093 76.2075096456651 213.571272090741 47.7816489573203 502.091917061243 121.988164160122 658.477398011225 52.1980477628292 19.8350993245084 143.924618084399 265.216974287646 163.930633108881 46.3689341967049 95.0905732688769 242.853330297055
"27" 1.28640127177268 0.931959995799033 1.42615034301336 0.958176317605516 2.2028286888883 2.05083605390989 0.41396222447163 1.5014458057996 5.94301686166732 0.557987044456407 108.58082686963 108.44914685339 77.3471409278777 86.067702469408 91.5871881118838 689.357093426745 89.8191788495442 21.4801038401175 221.640786139217 89.8131541554887 715.846216175072 123.735469054827 353.496536480233 418.051286786088 1795.69894992768 437.320991041143 659.138066628852 308.933174752632 232.979766803024 631.094019173565 1213.10877095268 188.837571127971 25.8156338829722 997.840984661231 78.327643437363 316.467563846386 292.963338842826 384.227160755596 562.546230067051 743.080591611823
"28" 0.445019028755075 0.8221841479662 0.372129588339937 -0.0409111157426699 0.70825146149613 -0.114435703076516 1.17281412251259 0.935504952795509 0.381029392340595 0.54127822063477 7.40726291830109 50.8968186033917 25.8255196537299 28.7278283212371 12.0077375568467 80.8036770201722 37.57913823449 62.6086685493018 95.0949384620189 64.2824160028079 43.4925085252249 90.199253295663 132.702073086051 142.468202493845 7.09303620530262 123.121274232132 5.56780077559955 11.4784296217823 13.009225859941 8.38598527689435 43.119407662158 278.191039136795 34.8094942419354 617.276625664852 177.015037970117 138.512665693532 64.7863631332893 118.277550448238 14.1378187742938 77.8760059530457
"29" 8.58190924686732 0.81054068502815 0.127557082398014 3.91001676971531 0.0637210854668459 -0.186838252860336 -0.209888705703933 -0.129024544675179 0.314898093448425 -0.271687838611716 30.2705659934633 84.6385270747502 88.5233315585424 41.2230411278832 67.6071243181126 27.4573504553133 50.9945492885875 138.767252805504 50.1933814865892 52.4825674826148 170.451986496753 128.084503789915 612.584769422472 980.907139839473 42.9079859789664 22.9505719728088 90.6465571405149 9.73495186568406 51.6089052934396 329.586404426732 224.75407397075 106.5009077451 80.5853733866611 531.190353576319 786.601414284293 473.537832051702 1545.77489504533 25.0415750597746 117.560312345751 22.2394342774656
